"","Product","ReviewerName","TypeOfPurchase","Date","IndividualRating","ReviewText"
"28","Nokia Wireless Earbuds, Bluetooth 5.3 Earphones in Ear with Dual ENC Noise Cancelling Mic,Touch Control Earbuds Deep Bass Stereo Sound, 20H Playtime Wireless Headphones, Black E3102Plus (Black)  ","heiko henning","Verified Purchase","Reviewed in the United Kingdom on 1 May 2022","5.0 out of 5 stars","      Ich benutze die Kopfhörer mitlerweile ein gutes halbes Jahr und sie haben mir beste Dienste geleistet. Der Klang und die Verarbeitung ist für den Preis einfach nur Hammer. Das einzige was immer mal wieder passiert wenn sie in der Jacken oder Hosentasche sind, ist das die Stecker sich von dem Lautsprecher etwas lösen. Die muss man vor dem ins Ohr stecken wieder ganz rein stecken und dann ist alles top.    "
"29","Nokia Wireless Earbuds, Bluetooth 5.3 Earphones in Ear with Dual ENC Noise Cancelling Mic,Touch Control Earbuds Deep Bass Stereo Sound, 20H Playtime Wireless Headphones, Black E3102Plus (Black)  ","miguel angel","Verified Purchase","Reviewed in Italy on 17 July 2019","4.3 out of 5 stars","      Después de leer las reseñas de los compradores en varios países, y después de ver un sin fin de videos una y otra vez en YT, decidí comprar estos audífonos, en primer lugar todo el kit dentro de la caja es de 10,Los cables desmontables son una maravilla, las cápsulas son muy cómoda y el efecto memoria del cable es una maravilla!En cuanto al audio, el sonido es excelente, ligeramente tendido al lado de las altas frecuencias, pero nada que no se pueda solucionar con una buena ecualización, las voces son extraordinarias y los bajos muy presentes, todo depende del genero que escuches y también de la calidad de tu música y tu teléfono o cualquier otro dispositivo que utilices para escuchar música, por último solo falta probarlos con un DAC, el que sería más cómodo para iPhone si no quieres cargar con uno del tamaño de tu teléfono sería un fiio I1, pero aún no decido cual comprar, cuando los pruebe con un DAC haré una actualización de este para que lo tomen en cuenta, no se van a arrepentir si lo compran!    "
"30","Nokia Wireless Earbuds, Bluetooth 5.3 Earphones in Ear with Dual ENC Noise Cancelling Mic,Touch Control Earbuds Deep Bass Stereo Sound, 20H Playtime Wireless Headphones, Black E3102Plus (Black)  ","D. V","Verified Purchase","Reviewed in Spain on 17 June 2019","5.0 out of 5 stars","      muy buenos    "
"31","Nokia Wireless Earbuds, Bluetooth 5.3 Earphones in Ear with Dual ENC Noise Cancelling Mic,Touch Control Earbuds Deep Bass Stereo Sound, 20H Playtime Wireless Headphones, Black E3102Plus (Black)  ","Andy G","Verified Purchase","Reviewed in Germany on 16 January 2019","3.0 out of 5 stars","      ..völlig zufrieden. Bühneneinsatz gabs noch nicht, aber ich bin sicher er wird gut sein.    "
"32","Nokia Wireless Earbuds, Bluetooth 5.3 Earphones in Ear with Dual ENC Noise Cancelling Mic,Touch Control Earbuds Deep Bass Stereo Sound, 20H Playtime Wireless Headphones, Black E3102Plus (Black)  ","Sueann","Verified Purchase","Reviewed in Spain on 22 July 2020","5.0 out of 5 stars","        They fit my ears and noise cancellation is great. I use them for church in-ear monitors. There's a little static in my ears, but I'm not sure if that's the ear buds or my pack. Either way, they're better than what I've used before so I'm happy with them. Works for what I need for the right price. Hoping they last a long time!  "
"33","Nokia Wireless Earbuds, Bluetooth 5.3 Earphones in Ear with Dual ENC Noise Cancelling Mic,Touch Control Earbuds Deep Bass Stereo Sound, 20H Playtime Wireless Headphones, Black E3102Plus (Black)  ","Ryan","Verified Purchase","Reviewed in the United Kingdom on 3 November 2018","5.0 out of 5 stars","        These are a very good and durable basic entry model into in ear monitors.  Bought these to play bass and they held up well.  "
"34","Nokia Wireless Earbuds, Bluetooth 5.3 Earphones in Ear with Dual ENC Noise Cancelling Mic,Touch Control Earbuds Deep Bass Stereo Sound, 20H Playtime Wireless Headphones, Black E3102Plus (Black)  ","Tarjo","Verified Purchase","Reviewed in Germany on 19 September 2019","5.0 out of 5 stars","        100% recommended  "
"35","Nokia Wireless Earbuds, Bluetooth 5.3 Earphones in Ear with Dual ENC Noise Cancelling Mic,Touch Control Earbuds Deep Bass Stereo Sound, 20H Playtime Wireless Headphones, Black E3102Plus (Black)  ","Wolf Rayet","Verified Purchase","Reviewed in Mexico on 2 February 2019","5.0 out of 5 stars","        I'm a studio bassist and do perform shows live, now and then. I picked up a set of these on a recommendation from another professional bassist. Not because they are ""the best"" but because they are affordable, the sound is ""okay"", and they are very durable.After wearing these for a week tracking bass lines and performing in a small show, I'm very pleased with their performance. After following the instructions on their site on how to fit and set the IEMs, I didn't experience the lack of clarity in the bass or loss of the lower end as other have said. I normally use flat response headphones and monitors, so my expectations may be different than others.With that being said, I did order a 2 driver version because I want a dedicated driver for the lower frequencies. I don't think these are good enough if you do mixing and mastering in a studio with because you do lose some frequencies, but they are good enough for tracking and small shows.All-in-all, if you don't feel comfortable shelling out $400+ on a upper end IEM, these are a great alternative. The sound is good, the durability is great, the noise cancelling is okay, and I don't really think you can beat the price.  "
"36","Nokia Wireless Earbuds, Bluetooth 5.3 Earphones in Ear with Dual ENC Noise Cancelling Mic,Touch Control Earbuds Deep Bass Stereo Sound, 20H Playtime Wireless Headphones, Black E3102Plus (Black)  ","Eli","Verified Purchase","Reviewed in Spain on 2 April 2020","5.0 out of 5 stars","        I paired this earphones with my Astell&Kern SR25 mk2 and the sound was great, clear and very accurate. Best value for money.  "
"37","Nokia Wireless Earbuds, Bluetooth 5.3 Earphones in Ear with Dual ENC Noise Cancelling Mic,Touch Control Earbuds Deep Bass Stereo Sound, 20H Playtime Wireless Headphones, Black E3102Plus (Black)  ","Eli","Verified Purchase","Reviewed in Australia on 21 September 2021","5.0 out of 5 stars","        Note: Fairly initial impressions. (I've only worn these for about 60hrs over the course of a week.)tl;dr version:... it's in the tagline. I have nothing negative to say about these IEMs. This is not a ""5-stars at this $50 price-point"" score; I'd still give it 5-stars if it cost twice as much. Adjustable comfort ""for days"" (or at least 12 hours in one go), blocks out the world, reproduces the sound completely and faithfully, and comes with a good number of accessories/options.Comfort:Probably the only pair of in-ear monitors I've comfortably worn for long hours without issues. The generous accessories pack includes a multitude of silicone tips (and also a ""first one's free"" pair of Comply branded foam inserts) so getting the right fitment in-ear is not an issue. When you couple that with the thin but soft memory wire to set it in place around your specific ear shape, there's no way anything else can come close to being this secure and comfortable.Motorcycle note: These monitors do not protrude from your ears so work well under a helmet. The memory wire also helps to keep intermittent tugs from pulling them out while at speed. If you route them behind your back the large-ish bit of plastic that encompasses the wire intersection Y-join can dig into your back under a back protector and will get uncomfortable on rides beyond an hour.Sound:Very responsive and detailed. Faithful reproduction of all frequencies. If I am to nitpick I would say that JB's impression is spot-on accurate; there is a bit of ""boom"" to the bass. Not a whole lot; you can dial it out if that is your preference. Do not expect these to crush your skull with bass. That is not what they are intended to do. Rather, if you want to hear the music as it was intended to be heard you can't go wrong with this product.Motorcycle note: The memory foam Comply tips do a great job of blocking out noise so you don't have to crank your music to hear over the wind, thus saving your hearing. Think of them as earplugs that also happen to produce beautiful music.Accessories (see photo):There is nothing missing from the set. The included hard-case is nicely sized for protection and portability. The usual assortment of silicone tips are included; small, medium, large in both single flange tips and isolating (2 and 3 flange/baffle design). A bag of medium sized Comply tips are also included (my preferred tips). Musicians will appreciate the included 1/8"" minijack to 1/4"" stereo jack converter but I haven't had a reason to use that yet. Also included is a second cable (yes, this thing is modular) that contains an inline mic for calls (or piece-of-mind back-up cable if you somehow damage the other). By default, the unit ships with the non-mic enabled cable attached but changing them out isn't hard if you go that route. Lastly, there is a functional clip that makes short work of slack management for wire routing purposes.Misc final note:MEE didn't splash a garish logo on these so there's always that bonus if you don't like being a walking billboard.  "
"38","Nokia Wireless Earbuds, Bluetooth 5.3 Earphones in Ear with Dual ENC Noise Cancelling Mic,Touch Control Earbuds Deep Bass Stereo Sound, 20H Playtime Wireless Headphones, Black E3102Plus (Black)  ","Daniel Hur","Verified Purchase","Reviewed in Australia on 19 January 2024","5.0 out of 5 stars","        OVERALL: These earbuds are incredible. I use them primarily on stage with Aviom personal mixers and the balance is far better than both the M6 Sport earbuds and any budget in-ear monitor I've used. I easily forget I'm wearing earbuds and imagine the music is in the room with me.CONS: The mid-range can get muddled, but I've only experienced this when there is an overwhelming amount of mids already in the mix (worse since I am a pianist). For casual listening, using an acoustic EQ helped when listening to music with lots of guitars, for example, all in the same range. The EQ improved overall clarity, which was already phenomenal.The only other con is the size of the headphone jack. If you are purchasing these for use with a phone, you might consider an adapter to downsize the 3.5mm jack that is on the M6 PRO cable. The adapter is 6-7mm wide.  It will not fit with my phone case, so I simply use a lighting-3.5mm adapter if needed. This is a nit-picky inconvenience, but one that is worth noting if you don't already have an adapter.PROS: I am in love with the sound quality of these in-ear monitors for the price. It is neither bass nor treble-heavy. There is a great balance between them, with softer mids. Kick drums come through with some punch and depth, and the bass feels warm and deep. The treble on these IEMs is crystal clear, something that is super useful for picking out piano parts from a track.Cable quality feels good, the memory wire around the ear is sturdy, and the earbud housing is barely noticeable in the ear. My sister, who does not like over-ear earbuds, even commented that the cases felt like pillows in her ear.I don't know if the tip/housing angle is different, but these earbuds sealed in my ears much more quickly than the M6 Sports. If you have odd ear canals like me, I'd give these a try, and even consider the custom molds. I did not know MEE Audio offered the custom molds, and the M6 PRO's come with a 10% discount for a set.FINAL THOUGHTS: I was on the fence with these for a long time, and even have a pair of Shure IEMs. I still keep coming back to the sound of the M6 PROs. If you're on the fence, pull the trigger. You won't regret it. Also, consider the Bluetooth adapter if you're in it for casual listening. I left a review on that page as well. Happy Listening!  "
"39","Nokia Wireless Earbuds, Bluetooth 5.3 Earphones in Ear with Dual ENC Noise Cancelling Mic,Touch Control Earbuds Deep Bass Stereo Sound, 20H Playtime Wireless Headphones, Black E3102Plus (Black)  ","Daniel Hur","Verified Purchase","Reviewed in Germany on 9 February 2019","5.0 out of 5 stars","        I’ve used these for a long time now. I’m surprised they haven’t broken yet. But they have held up pretty well.  "
"40","Nokia Wireless Earbuds, Bluetooth 5.3 Earphones in Ear with Dual ENC Noise Cancelling Mic,Touch Control Earbuds Deep Bass Stereo Sound, 20H Playtime Wireless Headphones, Black E3102Plus (Black)  ","Austin Mills","Verified Purchase","Reviewed in the United States on 19 January 2024","5.0 out of 5 stars","        Earbuds work great  "
"41","Nokia Wireless Earbuds, Bluetooth 5.3 Earphones in Ear with Dual ENC Noise Cancelling Mic,Touch Control Earbuds Deep Bass Stereo Sound, 20H Playtime Wireless Headphones, Black E3102Plus (Black)  ",NA,"Verified Purchase","Reviewed in the United States on 20 January 2024","5.0 out of 5 stars",NA
"42","Nokia Wireless Earbuds, Bluetooth 5.3 Earphones in Ear with Dual ENC Noise Cancelling Mic,Touch Control Earbuds Deep Bass Stereo Sound, 20H Playtime Wireless Headphones, Black E3102Plus (Black)  ",NA,"Verified Purchase","Reviewed in the United States on 7 February 2024","4.3 out of 5 stars",NA
"43","Nokia Wireless Earbuds, Bluetooth 5.3 Earphones in Ear with Dual ENC Noise Cancelling Mic,Touch Control Earbuds Deep Bass Stereo Sound, 20H Playtime Wireless Headphones, Black E3102Plus (Black)  ",NA,"Verified Purchase","Reviewed in the United States on 20 July 2023","5.0 out of 5 stars","        I use these IEMs in my home studio. I do both audio production and performance (as a musician/producer), and voice production (as a university lecturer). I've used these with Universal Audio apollo hardware (x4) and with Presonus 32R aux outs, as well as via DAC on multiple iOS and other computer hardware. I've also used over ear cans  including the AKG240 and the classic Sony MDR-7506. For buds I'm comparing with 5 driver KZ-ZS10 Pro's, which are also good products, but are in my experience more fragile, and MUCH more prone to tangling. Frequency range of the M6 Pro is excellent and relatively flat for buds, which generally are extremely variable depending on how you place them in your external ear. But the best part is the warranty support. I don't know what happened, but the left bud suddenly got rather warm, then cut out completely. A brief exchange via MEE's warranty department resulted in 2-day shipping of a replacement bud, which is working great. That's hard to find these days. A+ for MEE and these M6 Pro monitors.  "
"44","Nokia Wireless Earbuds, Bluetooth 5.3 Earphones in Ear with Dual ENC Noise Cancelling Mic,Touch Control Earbuds Deep Bass Stereo Sound, 20H Playtime Wireless Headphones, Black E3102Plus (Black)  ",NA,"Verified Purchase","Reviewed in the United States on 12 January 2024","3.0 out of 5 stars","        These solved a problem that I had.  I ride motorcycles and the speakers that are placed inside of the helmet are pretty much designed to make one deaf.  Helmets are loud from wind noise and buffeting.  The speakers just make it worse because they just add to the noise.  I started out with a very nice IEM, but they were nearly impossible to get my helmet on over.  I saw a review for these and decided to give them a try.  They do not stick out of my ears very far and I can easily put my helmet on over them and the seal in my ears was good.  Now I can ride with my communicator volume set quite low and I will be able to hear for a very long time.  The company offers custom silicone ear tips for these.  They are a little pricey and I had to get impressions made of my ears, but they give a really precise fit that takes them to another level.  Unfortunately, my motorcycling season pretty quickly ends once the time changes because it is dark when I get home.  They will be really nice next year.  "
"45","Nokia Wireless Earbuds, Bluetooth 5.3 Earphones in Ear with Dual ENC Noise Cancelling Mic,Touch Control Earbuds Deep Bass Stereo Sound, 20H Playtime Wireless Headphones, Black E3102Plus (Black)  ",NA,"Verified Purchase","Reviewed in the United States on 3 April 2018","5.0 out of 5 stars","        I'm so glad I took the leap and purchased these. I own two pairs of studio monitoring over-ear headphones which I use for mixing and mastering music, as well as for listening to music without an enhanced sound.I get hot easily wearing over ear headphones, so I wanted in ear monitors that would still provide a neutral yet detailed listening experience, and these are just what I wanted!They sound very close to my over ear monitors. A nice flat sound signature that still provides a very high quality listening experience. Bass is not enhanced, mids are present; the treble is not as crisp as my over ear headphones, but it's definitely there, just seems to be a little softer, but not muffled or dull in the slightest and actually really pleasant to listen to. I can definitely use these for mixing and won't need to worry about any part of the sound being exaggerated.I am very happy with these. It also has a nice amount of bonus equipment. Six extra pairs of ear tips, shirt clips, which I never thought I would see again, a 1/4"" jack adapter!!! Perfect as I can use it with my audio interface where other earbuds won't work even with an adapter. It also has an extra cable with a microphone! The mic is cool, it picks up a fair bit of noise but nothing too awful, perfectly adequate for recording quick vocals; and it doesn't pick up a lot of sibilance, which is another plus.Only thing I don't like are the the memory wires that go behind your ears. They're pretty finicky to try and get right and to get the buds to sit properly in your ears. Once you get it just right, it's fine though, and more than worth dealing with for that wonderful sound!I highly recommend these for people who want a neutral audio profile for either mixing music or just casual listening without an enhanced sound.  "
"46","Nokia Wireless Earbuds, Bluetooth 5.3 Earphones in Ear with Dual ENC Noise Cancelling Mic,Touch Control Earbuds Deep Bass Stereo Sound, 20H Playtime Wireless Headphones, Black E3102Plus (Black)  ",NA,"Verified Purchase","Reviewed in the United States on 27 December 2018","5.0 out of 5 stars","        These work fine for the $$. Didn't need expensive item.  "
"47","Nokia Wireless Earbuds, Bluetooth 5.3 Earphones in Ear with Dual ENC Noise Cancelling Mic,Touch Control Earbuds Deep Bass Stereo Sound, 20H Playtime Wireless Headphones, Black E3102Plus (Black)  ",NA,"Verified Purchase","Reviewed in the United States on 27 December 2023","5.0 out of 5 stars","        I LOVE THESE with my Blue Yeti Mic!NEVER a choice for music!I’m on video conferencing a lot (Zoom, Teams, etc) & I need to sound good.  So I bought a Blue Yeti mic (which sounds great on Zoom). These work nicely.  They have a flat/true sound, very realistic to the mic input.  For a great price, I think I even “look professional” -like a news anchor or sports commentator.  The IEM cord tucks discreetly behind my ear.I found a set of silicone tips that work well -6PAIR are included with the M6 Pro!  The bonus pair of premium foam tips are nice and comfy, too.  The foam will work best at isolating all outside sound -but it’s just not necessary with my application.  I don’t need all the other extras either - 1/4” adapter, cable with built-in mic, carrying case, etc, etc. All the extras really sweeten the deal!The cable is just long enough to go behind my back and plug into my mic sitting on a desk in front of me.I will NOT use these for my music pleasure.  Just not enough bass.  I don’t get a “concert” feel and end up disappointed every time I tried.For me, these work well & are a great value!  "
"48","Nokia Wireless Earbuds, Bluetooth 5.3 Earphones in Ear with Dual ENC Noise Cancelling Mic,Touch Control Earbuds Deep Bass Stereo Sound, 20H Playtime Wireless Headphones, Black E3102Plus (Black)  ",NA,"Verified Purchase","Reviewed in the United States on 6 January 2024","5.0 out of 5 stars","        So I just got these earlier today and I tested them out in a few various environments, and needless to say I am very pleased with these for the price they were sold at!The sound quality is really good, and at low to moderate sound levels the lows, mediums, highs seem to be quite balanced out, at least well enough to where I am super happy about it for the price they come at.However, at really loud volumes (to the point where you will damage your ears) the mids/highs seem to become overblown and quite ear hurting, but... nobody will listen to music this loud, and if you do, then these earphones are probably not for you.Using the sound isolating plugs the isolation is amazing. I listened to music at a low volume and I couldn't hear my mom talking at a normal volume 2 meters away.Using the non-sound isolating plugs however makes it quite easy to hear what is happening around you, which is great if you are using these in places where you need to be vary of the sounds around you.The packaging itself is really solid, and it comes with a lot of items inside, which is a big plus! I especially loved all the tips, and especially the sound isolating ones!I am glad to have found these, since many earphones I've tried, at even much higher price points sound absolutely terrible in comparison to these.  "
"49","Nokia Wireless Earbuds, Bluetooth 5.3 Earphones in Ear with Dual ENC Noise Cancelling Mic,Touch Control Earbuds Deep Bass Stereo Sound, 20H Playtime Wireless Headphones, Black E3102Plus (Black)  ",NA,"Verified Purchase",NA,"5.0 out of 5 stars","        I’m using these headphones specifically to put in my ear while I’m biking and I’m wearing a Viking helmet it’s taking me so long to find good sounding headphones that are easy to put on stay on one bike and don’t fall off. They were priced well since I bought it through prime day The cords very long good product  "
"50","Nokia Wireless Earbuds, Bluetooth 5.3 Earphones in Ear with Dual ENC Noise Cancelling Mic,Touch Control Earbuds Deep Bass Stereo Sound, 20H Playtime Wireless Headphones, Black E3102Plus (Black)  ",NA,"Verified Purchase",NA,"5.0 out of 5 stars","        I purchased these to go with the Phenyx Pro UHF Stereo Wireless In Ear Audio Monitor System as the ear monitors that came with the setup weren't that comfortable and had a proclivity of coming out when singing.  Besides, they really didn't sound that great to begin with.  These monitors were the ticket to correcting that problem and for the money, you can't go wrong!! I have nothing but praise for these monitors and the clarity of every instrument and every vocal makes it a great monitor to use.  I don't leave that many reviews, but this one certainly rated 5 stars in my book!!Update:  I have used these in ear monitors for several shows now as I play for a living.  I have used the SE112 Shure monitors before and these are every bit as good if not better than those!  I couldn't believe for the price that I would get a product that functions as good as the MEE6 2nd Gen ear monitors.  Every instrument is crystal clear and running the monitor system through an equalizer makes the experience that much better.  As of yet, I have not found one thing bad about these monitors and I often recommend them to other bands and musicians that I come across.I haven't had to use the customer service yet, but I am sure that they are every bit as dependable and reliable as the monitors are.  When I need to replace these, I'll upgrade to the MEE7's.  I would really love to hear what those sound like in a live application.This is my unbiased review of these monitors and I certainly recommend them to any and everyone that plays music on stage, or off!  "
